"math1" "math2" "math3" "exp1" "exp2" "exp3" "intrinsic1" "intrinsic2" "intrinsic3"
-0.693032092603095 -0.439347020584727 -1.0065364225821 0.155416666666667 -0.78375 -0.56625 1.45541666666667 1.40666666666667 1.55333333333333
-0.838784759141452 -0.945467082822874 -0.606253913589741 -0.51125 -0.450416666666666 -0.899583333333333 -0.21125 0.74 0.22
1.48274823188789 1.6723959159126 1.41566895596217 0.48875 0.882916666666667 1.10041666666667 -0.877916666666666 -0.26 -0.78
-0.935646936522444 -0.894327620743998 -0.913079276274221 0.155416666666667 0.549583333333334 0.100416666666666 1.45541666666667 0.406666666666667 0.553333333333333
1.01815385437259 1.06245764902814 1.10055335089834 -0.177916666666667 -0.450416666666666 -0.232916666666667 0.122083333333333 -0.26 -0.113333333333333
0.641085920652722 0.758972251366967 0.836148230696292 0.48875 1.21625 1.43375 0.122083333333333 0.0733333333333333 -0.113333333333333
-0.677740842669782 -1.27272171119642 -1.02982477590357 -0.177916666666667 0.549583333333334 0.100416666666666 -1.21125 -0.593333333333333 -0.78
0.637867172139658 0.882261271692916 1.07488567720875 -0.177916666666667 -0.78375 -1.23291666666667 -1.54458333333333 -0.926666666666667 -1.44666666666667
0.0536562320323149 -0.868211907116386 -0.976902117870751 -0.51125 0.882916666666667 -0.232916666666667 -0.544583333333333 0.0733333333333333 -0.78
-1.08378698399108 -0.818885012585375 -0.22922919654667 -0.51125 -0.117083333333333 -0.56625 -1.54458333333333 -1.26 -1.11333333333333
-0.160856123792781 -0.304411594207311 -0.441429028156001 0.48875 0.21625 0.767083333333333 1.12208333333333 1.07333333333333 0.886666666666667
-1.0044443942448 -0.80904336588008 -1.62018597251367 -0.177916666666667 -0.450416666666666 -0.56625 0.122083333333333 -0.593333333333333 -0.113333333333333
-0.974960528505353 -1.9074608378656 -1.43882056719253 -0.844583333333333 0.21625 0.43375 -1.54458333333333 -1.59333333333333 -1.44666666666667
-0.220364740849636 -1.00081670359413 -1.03714681050345 -1.17791666666667 -0.78375 -0.232916666666667 -1.21125 -1.59333333333333 -0.446666666666667
0.521496731514011 0.490249440873375 0.685373348404586 -0.51125 -1.78375 -1.23291666666667 -1.54458333333333 -1.26 -1.44666666666667
1.59928025673808 1.60845147627934 1.67150936915392 0.48875 1.21625 0.767083333333333 1.12208333333333 1.07333333333333 0.553333333333333
0.00671792054711147 0.248445878945394 0.123745953920116 0.155416666666667 -1.11708333333333 -0.232916666666667 1.12208333333333 1.07333333333333 0.553333333333333
0.184915174777831 0.541522352217572 0.360739521518367 -0.177916666666667 0.549583333333334 0.100416666666666 0.455416666666667 0.406666666666667 -0.113333333333333
1.06654526888072 1.16011021368199 1.08230198188744 0.822083333333333 0.882916666666667 0.100416666666666 -0.544583333333333 -0.593333333333333 -0.446666666666667
0.257917980331415 -0.0491397124991839 0.236667990802005 0.48875 0.549583333333334 1.10041666666667 1.45541666666667 1.40666666666667 1.55333333333333
-0.294318802781632 -0.324463174464484 0.0431571435444757 -0.177916666666667 0.21625 0.100416666666666 -1.21125 -1.26 -1.44666666666667
-0.507362463110384 -1.03840917234548 -0.399293829241034 -0.844583333333333 -0.450416666666666 -0.56625 -1.21125 -1.59333333333333 -1.44666666666667
-0.792316878354315 -0.851387835198963 -1.18612997357911 0.155416666666667 -0.117083333333333 -0.232916666666667 -0.544583333333333 -0.593333333333333 -0.113333333333333
0.632925628563409 0.172226473024271 0.0997560995633259 -0.51125 -0.78375 -0.899583333333333 -1.21125 -0.926666666666667 -0.78
0.194475208981033 -0.462765000526941 -1.1192555789702 0.155416666666667 -0.78375 -0.232916666666667 0.122083333333333 -0.26 0.22
-0.117115770856082 0.071378224367877 0.168288213525643 -0.51125 0.882916666666667 0.43375 1.12208333333333 1.40666666666667 1.55333333333333
0.0594631001334631 -0.490320972448901 -1.05783709455822 -0.844583333333333 -0.450416666666666 -0.899583333333333 -0.21125 -0.26 -0.78
-0.264107750281807 -0.204226806082764 0.0115162496618912 0.822083333333333 0.882916666666667 0.767083333333333 1.45541666666667 1.40666666666667 1.55333333333333
-0.151447394331653 -0.930467763980203 -0.312535383084258 0.155416666666667 0.21625 0.43375 0.455416666666667 0.0733333333333333 0.22
-0.292937425136439 -1.133011687789 -0.574419307625018 -0.51125 0.21625 0.100416666666666 -1.54458333333333 -0.26 -0.446666666666667
-0.672495650111156 -1.97757884399911 -1.36580439466866 -1.17791666666667 -0.450416666666666 -0.56625 -1.54458333333333 -1.59333333333333 -1.44666666666667
-0.656779591902005 -0.645815275581451 -0.222609955963241 0.155416666666667 -0.450416666666666 -0.56625 -0.544583333333333 -0.26 -1.11333333333333
-1.65037796713481 -1.68171377796728 -1.33630538280109 -0.51125 -0.117083333333333 0.100416666666666 -1.21125 -0.926666666666667 -1.11333333333333
-0.395967407503298 0.473513388684142 0.713641677323134 0.48875 0.549583333333334 0.43375 0.455416666666667 0.0733333333333333 0.553333333333333
0.0636697184625255 0.841786984985916 0.41096725424342 -0.51125 -0.78375 -0.232916666666667 0.455416666666667 0.406666666666667 0.553333333333333
1.78253905884048 1.42436413007252 1.86949487147387 0.822083333333333 0.549583333333334 0.767083333333333 0.455416666666667 0.74 0.22
1.05349413762872 0.0869169006578898 0.100939059754252 0.822083333333333 -0.117083333333333 0.43375 0.78875 0.74 1.22
0.248199018399135 0.224424419657076 0.222465533430278 -0.844583333333333 -1.45041666666667 -0.56625 -0.544583333333333 -0.593333333333333 -1.11333333333333
-1.27618228251868 -0.798127263299208 -0.798579097150343 0.48875 -0.117083333333333 0.100416666666666 1.12208333333333 0.74 1.22
0.780819314952012 1.04766654889732 1.10493244290082 -0.177916666666667 0.21625 0.100416666666666 -1.54458333333333 -1.59333333333333 -1.44666666666667
-2.00787642271437 -1.46293317195943 -0.878825737701284 -0.177916666666667 -0.450416666666666 -1.23291666666667 -0.21125 -0.593333333333333 -0.78
0.299363467680125 -0.481588563608549 -0.0659838638797899 1.15541666666667 1.21625 1.43375 1.45541666666667 1.40666666666667 1.22
0.526764100034834 0.215402397517515 0.248439526104123 -1.51125 -1.78375 -1.56625 -1.54458333333333 -1.59333333333333 -1.44666666666667
-0.428461660110998 0.0539028774454939 0.258032035569655 0.48875 1.21625 1.10041666666667 0.455416666666667 1.07333333333333 0.886666666666667
1.07770936434951 0.769447900388625 0.461777298652281 0.822083333333333 0.882916666666667 0.43375 0.122083333333333 0.0733333333333333 -0.446666666666667
-0.792053654303028 -0.489789778121513 -0.937272128668544 0.155416666666667 -0.450416666666666 0.100416666666666 0.455416666666667 0.0733333333333333 0.22
-0.341651892593865 -0.695104667083111 -0.366198096498842 -0.51125 -0.117083333333333 -1.23291666666667 -0.544583333333333 -1.26 -0.78
-1.22230589786067 -1.89010557162079 -2.45306834859985 -0.844583333333333 0.21625 0.43375 -0.21125 -0.593333333333333 -0.446666666666667
-1.01989203091152 -1.55371416420399 -1.59526105771185 -0.51125 -0.117083333333333 -0.899583333333333 -1.54458333333333 -0.926666666666667 -1.44666666666667
0.325218098606255 0.200900910685903 0.36135756649888 -1.51125 -1.11708333333333 -1.56625 -1.54458333333333 -1.26 -1.44666666666667
-0.658918070756583 -1.55643721539185 -0.87073849335946 -1.51125 -1.45041666666667 -1.56625 -1.54458333333333 -0.26 -1.11333333333333
0.806951491905014 0.903219313183152 1.40009123684225 1.15541666666667 0.882916666666667 1.43375 1.45541666666667 1.40666666666667 1.55333333333333
0.220589136965144 0.313256555742385 -0.0376810946456673 1.15541666666667 -0.450416666666666 0.767083333333333 1.12208333333333 1.07333333333333 0.553333333333333
0.46726853445573 0.121699599860142 0.44753899044011 0.155416666666667 -0.78375 0.100416666666666 0.78875 0.74 0.553333333333333
0.79966172183174 1.24051706352693 0.982654041925372 0.155416666666667 -0.117083333333333 0.100416666666666 0.455416666666667 0.0733333333333333 0.22
-0.295964674975947 -0.938842415215651 -0.63815070019248 -0.51125 -1.11708333333333 -0.899583333333333 -0.877916666666666 -0.926666666666667 -0.78
0.155383145620488 -0.0211993641029064 -0.143281096927677 -0.177916666666667 -1.78375 -1.23291666666667 0.122083333333333 -0.593333333333333 0.22
0.994797368687921 0.905970284607374 1.01894332051686 -1.17791666666667 -0.78375 -0.56625 0.455416666666667 0.406666666666667 -0.113333333333333
2.15241874681401 1.99373453013574 1.9946339344293 0.48875 0.549583333333334 0.767083333333333 1.12208333333333 1.40666666666667 0.886666666666667
0.729256160350686 0.180872045197295 0.252131692494941 -0.51125 -1.45041666666667 -1.23291666666667 -0.877916666666666 -0.926666666666667 -0.78
1.02355936065793 1.33975942536818 1.22255058724971 0.155416666666667 -0.78375 -0.232916666666667 0.122083333333333 -0.26 0.22
-0.414061722158283 -0.33600405148699 -0.360848093210884 -1.17791666666667 -1.78375 -1.23291666666667 -1.21125 -0.593333333333333 -0.446666666666667
0.323397590709638 1.27273819934909 0.806064321182647 1.15541666666667 1.21625 1.43375 1.12208333333333 1.40666666666667 1.22
-1.83711620080589 -2.49193348306655 -1.75908059154453 -0.51125 -0.117083333333333 -0.232916666666667 0.78875 0.0733333333333333 1.22
0.359505370157432 0.519452470128496 -0.200609411848028 1.15541666666667 1.21625 1.43375 1.12208333333333 1.40666666666667 0.886666666666667
1.9441602433281 2.04337517240756 2.04755001001273 1.15541666666667 1.21625 1.43375 1.45541666666667 1.40666666666667 1.55333333333333
1.64037912917766 1.61553398844046 1.5778612142699 1.15541666666667 1.21625 1.10041666666667 1.45541666666667 1.40666666666667 1.22
1.67961187129839 1.50729231922821 0.968405154776677 0.155416666666667 -0.117083333333333 0.43375 0.78875 1.07333333333333 0.886666666666667
0.654950170518614 1.07174668800443 0.925364163807727 -0.844583333333333 -0.450416666666666 -0.899583333333333 -1.54458333333333 -0.926666666666667 -1.11333333333333
1.69011011040226 1.71722978189895 0.946700350709195 0.155416666666667 -0.117083333333333 0.100416666666666 1.45541666666667 1.07333333333333 0.886666666666667
-0.974724677907403 -1.14098717428934 -0.879487508952766 -0.51125 0.21625 -0.56625 -0.21125 0.0733333333333333 -0.446666666666667
1.75553763036928 1.66782149278058 1.69767425286016 1.15541666666667 1.21625 1.43375 -0.544583333333333 -0.593333333333333 -0.113333333333333
-1.18730056403356 -0.346699986441298 -0.342056963349751 1.15541666666667 1.21625 0.43375 1.12208333333333 1.40666666666667 1.22
0.586114944360641 0.953101418177066 0.790775759661064 -0.51125 -0.117083333333333 -0.56625 0.122083333333333 -0.26 0.22
-1.99583522174077 -2.88155340143373 -2.11157698636171 -0.844583333333333 0.21625 0.43375 -0.544583333333333 -0.926666666666667 -1.11333333333333
-2.23355033301259 -1.72431852067597 -1.55013660396625 0.155416666666667 -0.117083333333333 -0.232916666666667 0.455416666666667 -0.26 -0.113333333333333
-0.983524838905945 -0.770543252834801 -0.181110080958444 -1.17791666666667 -1.11708333333333 -0.899583333333333 -0.877916666666666 -0.593333333333333 -0.446666666666667
-0.873412177612787 0.278804876969539 0.0600636946356241 -0.177916666666667 -0.117083333333333 -0.899583333333333 0.455416666666667 -0.26 0.553333333333333
0.167957262685644 -0.0706210218090269 -0.121600036695507 0.822083333333333 0.21625 0.43375 0.78875 1.07333333333333 1.22
-0.904816920577753 -0.769703634540486 -0.180046427662767 0.155416666666667 -0.117083333333333 -0.232916666666667 -0.21125 0.406666666666667 -0.113333333333333
-0.0807942012727321 0.078686346235529 -0.0895838256537791 0.48875 0.21625 -0.56625 1.45541666666667 0.0733333333333333 0.553333333333333
-1.53975964770364 -0.83999117329563 -1.17167021296236 -0.844583333333333 -0.450416666666666 -1.56625 -0.877916666666666 -0.593333333333333 0.22
0.39386436708634 -0.0787219127608262 0.0428719824332684 -1.84458333333333 -1.78375 -1.56625 -0.877916666666666 -0.593333333333333 -0.78
-0.521433919623054 0.0600909955943512 -0.229813976649001 0.155416666666667 -0.117083333333333 -0.232916666666667 -0.544583333333333 -0.926666666666667 0.22
0.419889706721466 0.379693113083094 0.172825284313557 -1.17791666666667 -1.45041666666667 -1.56625 -1.54458333333333 -1.59333333333333 -1.44666666666667
0.743504793561328 0.446248449734426 0.517882806054131 0.48875 0.882916666666667 0.43375 -0.877916666666666 -1.26 -0.113333333333333
0.409248132361945 1.67190198800239 1.51928094098374 1.15541666666667 1.21625 1.43375 1.12208333333333 1.07333333333333 1.22
-1.13333951801987 -1.68252003394526 -1.36562008608566 -0.51125 -0.78375 -0.56625 -1.54458333333333 -0.593333333333333 -1.44666666666667
0.705420119483506 0.480215546777877 0.408796221381097 1.15541666666667 0.882916666666667 1.43375 1.45541666666667 1.40666666666667 1.22
-0.103654153303831 -0.925998751571052 -0.169455266589314 0.48875 0.21625 0.100416666666666 -0.0445833333333332 -0.0933333333333333 0.22
0.395830866734087 -0.414655475623731 -0.21499218131563 -0.51125 -0.450416666666666 -0.899583333333333 -1.21125 -0.926666666666667 0.22
-0.940936481005463 -0.165218095172576 -0.904066374986497 -1.84458333333333 -1.78375 -1.56625 -1.54458333333333 -1.59333333333333 -1.44666666666667
1.43055814435528 1.77480710627482 1.2902857546605 0.48875 -0.117083333333333 0.767083333333333 1.45541666666667 1.40666666666667 0.886666666666667
-0.305823045170581 -0.921691345275755 -0.524288430941035 -1.51125 -1.78375 -1.56625 -1.54458333333333 -1.26 -1.44666666666667
-0.331530298347944 0.244622936073407 0.169491156152227 0.822083333333333 0.549583333333334 0.767083333333333 1.45541666666667 1.40666666666667 1.55333333333333
0.161803779675362 0.017622541497049 -0.141474684744235 1.15541666666667 1.21625 0.43375 1.45541666666667 1.40666666666667 1.55333333333333
0.844571048275712 0.515247871822177 0.822584976178127 0.48875 0.882916666666667 0.767083333333333 1.12208333333333 1.07333333333333 0.886666666666667
0.913019234593465 0.982719701795023 1.18651731892212 0.48875 0.882916666666667 0.767083333333333 0.455416666666667 0.406666666666667 0.553333333333333
2.08295670322456 1.59551044672574 1.67152923404584 1.15541666666667 1.21625 1.10041666666667 0.78875 0.74 -0.113333333333333
1.23175399275272 1.52253724150599 1.69527906408726 -0.51125 -1.45041666666667 -1.23291666666667 -1.54458333333333 -1.26 -0.78
-1.38222126575615 -0.662297561215617 -0.592253043730677 0.155416666666667 -0.78375 -0.56625 -0.21125 -0.593333333333333 -0.446666666666667
-3.22339427164551 -2.55055190100167 -2.62684642310182 -0.51125 -1.78375 -1.56625 -1.54458333333333 -0.926666666666667 -1.44666666666667
1.44976402911539 1.63630782735436 1.10613667850853 0.155416666666667 -0.450416666666666 -0.232916666666667 0.455416666666667 0.74 0.22
-0.717365937621678 -1.23365562183439 -1.09876817540922 0.155416666666667 0.549583333333334 1.10041666666667 0.455416666666667 0.74 0.22
0.778712136544076 0.785281513751728 0.767665132473205 0.48875 0.21625 0.43375 -0.21125 -0.593333333333333 -0.78
0.113811185987373 0.221379694220626 -0.378400664692467 -0.344583333333333 -0.78375 -0.899583333333333 -0.544583333333333 0.0733333333333333 -0.113333333333333
0.386909430942279 0.518670348592112 0.0684122387096048 0.155416666666667 0.21625 -0.232916666666667 -1.21125 -0.926666666666667 -1.11333333333333
-0.580650553177648 0.101790815049106 -0.0763521620237913 0.822083333333333 0.549583333333334 0.43375 -0.21125 -0.593333333333333 0.22
0.231443115462586 -0.430753384783579 -0.338180488375928 1.15541666666667 0.21625 1.43375 1.45541666666667 1.40666666666667 1.55333333333333
-0.519752819988791 0.0647843163430858 -0.0752183351158342 0.48875 0.21625 -0.232916666666667 0.455416666666667 -0.26 0.22
-0.108166961610937 -0.311442051690468 -0.130174029661201 1.15541666666667 1.21625 1.43375 0.78875 0.406666666666667 0.553333333333333
1.36163421434852 1.77770631522515 1.06626137552269 -0.51125 -0.450416666666666 -1.23291666666667 -0.877916666666666 -1.26 -1.44666666666667
0.31729100061942 0.00787968037379617 0.268729221095832 -0.177916666666667 -0.78375 -0.232916666666667 0.122083333333333 0.74 0.22
0.069754132590547 0.411583228475849 -0.406251125618294 -0.51125 0.21625 0.100416666666666 1.12208333333333 1.40666666666667 1.22
-0.0288556723112993 0.348172704209958 0.32639053742923 0.48875 0.882916666666667 0.767083333333333 1.45541666666667 1.07333333333333 0.886666666666667
-0.167908772770272 -0.248952540306251 0.021238762502938 -1.51125 -1.45041666666667 -1.23291666666667 -0.544583333333333 -0.26 -1.11333333333333
0.576037702039114 0.436006455233168 0.731747174553734 1.15541666666667 0.882916666666667 1.10041666666667 -1.21125 -0.593333333333333 -0.78
0.727184093882897 0.843034995890063 0.791574116737452 0.822083333333333 0.21625 0.43375 0.455416666666667 0.0733333333333333 0.553333333333333
-0.721361306810853 -0.435305211453125 -0.159134573659673 -0.177916666666667 0.21625 0.100416666666666 -0.544583333333333 0.0733333333333333 -0.446666666666667
0.560621365819033 1.16125281386327 1.0598862732855 0.822083333333333 0.882916666666667 0.767083333333333 1.12208333333333 1.07333333333333 0.886666666666667
-0.295335201048999 -1.01462136757756 -0.568442090944891 -1.17791666666667 0.21625 -1.23291666666667 -0.21125 -0.26 -1.11333333333333
0.939445936044397 0.884443782372573 0.472002428521984 0.48875 1.21625 1.43375 1.45541666666667 1.07333333333333 0.886666666666667
-1.11426391703766 -0.854981145957485 -1.0961475377446 0.155416666666667 0.21625 -0.232916666666667 1.12208333333333 1.40666666666667 0.22
1.13404866680903 1.20549810707038 1.39298007571043 0.155416666666667 0.21625 -0.56625 -1.54458333333333 -0.593333333333333 -0.446666666666667
0.402170766426587 0.349655671001453 0.969255231098296 -0.51125 -1.11708333333333 -0.899583333333333 -0.877916666666666 -0.593333333333333 -0.446666666666667
-0.229694006446225 -0.43930561345453 -0.185660316645144 -0.51125 -1.11708333333333 -1.56625 -0.544583333333333 -0.926666666666667 -0.78
-1.11232744733873 -0.665135369307167 -0.891268330210278 -0.51125 -1.45041666666667 -0.56625 -0.877916666666666 -0.926666666666667 -0.946666666666667
1.03141611926467 0.637733357210126 0.613724562198389 0.155416666666667 -0.117083333333333 0.43375 1.12208333333333 0.74 0.886666666666667
0.786506294257533 0.87197787006146 1.19331816458255 -0.177916666666667 0.549583333333334 -0.232916666666667 -1.54458333333333 -0.593333333333333 -1.44666666666667
-0.33185219629921 -0.389280594708392 -0.321531122986065 -0.177916666666667 -0.117083333333333 -0.56625 0.122083333333333 0.0733333333333333 0.553333333333333
-0.894856910556382 -0.946424179060863 -0.651871698408599 -0.177916666666667 0.549583333333334 0.100416666666666 0.455416666666667 0.74 0.553333333333333
1.23958730489943 1.50118157325978 0.898423373879276 -0.177916666666667 -0.78375 -0.56625 -0.544583333333333 -0.593333333333333 -0.446666666666667
0.445306477894007 -0.0494828001493901 0.63645187925284 -0.177916666666667 0.21625 -0.232916666666667 -0.544583333333333 -0.26 -0.446666666666667
0.740473732228317 0.0906703978572322 0.653086669219046 1.15541666666667 1.21625 1.43375 1.45541666666667 1.40666666666667 1.55333333333333
-0.999041544454929 -1.07036731373785 -1.29827481125766 0.48875 1.21625 1.10041666666667 0.78875 0.74 0.22
0.667066908363455 0.899953000447103 1.06126553152083 -0.177916666666667 -0.450416666666666 -0.232916666666667 -0.21125 -0.26 -0.78
-1.22163611450244 -1.33269106633075 -1.33641152479755 1.15541666666667 0.549583333333334 0.767083333333333 1.45541666666667 1.40666666666667 0.886666666666667
1.12646945422916 1.35909549041555 1.43002527808846 0.822083333333333 0.882916666666667 0.767083333333333 0.78875 0.0733333333333333 0.22
-0.652872695562013 -0.586809641825949 -0.621968218534569 -0.177916666666667 -0.117083333333333 -0.232916666666667 -0.21125 0.0733333333333333 0.22
-0.916254750579913 -1.79452726757765 -1.26885138001437 -1.84458333333333 -0.78375 -0.56625 -1.54458333333333 -1.59333333333333 -1.44666666666667
1.25803989994367 1.11749091932469 1.25283479129488 0.48875 0.21625 0.767083333333333 0.78875 1.07333333333333 0.886666666666667
0.818964048927451 0.403482219217962 0.858618362049456 -0.177916666666667 -0.78375 -0.232916666666667 -0.544583333333333 -0.593333333333333 -0.446666666666667
-0.31680210995479 -0.540117660448522 -0.133648740134569 -1.17791666666667 -0.78375 -0.56625 -0.877916666666666 -0.26 -0.446666666666667
-0.310090878395292 -0.111027282516417 0.107558182793943 0.48875 -0.117083333333333 0.100416666666666 0.122083333333333 -0.593333333333333 0.553333333333333
-0.0675827562940171 -0.727870484126496 -0.285011106034606 0.48875 1.21625 1.10041666666667 1.12208333333333 0.74 1.22
-0.755128713748232 -0.682278512739282 -0.955746360608897 0.48875 0.882916666666667 0.767083333333333 1.12208333333333 1.07333333333333 1.22
-0.12830723977821 -0.30005473596795 -0.386306186413546 0.155416666666667 1.21625 1.10041666666667 1.45541666666667 1.40666666666667 1.22
1.62711166679444 1.28321645110464 1.26002952602525 0.155416666666667 0.882916666666667 1.43375 0.455416666666667 0.74 0.553333333333333
-1.32247033011237 -1.21490540852628 -1.50495502396342 0.155416666666667 -0.78375 -0.232916666666667 0.455416666666667 1.07333333333333 0.886666666666667
-0.15112156938708 0.32516713928451 0.545879256303995 -0.51125 -0.78375 -0.899583333333333 -1.21125 -0.926666666666667 -0.78
-0.741896478804957 -0.110805695216818 -0.40242507690857 -1.17791666666667 -0.117083333333333 0.43375 0.78875 -0.26 -0.113333333333333
0.389913234321756 -0.197335239944898 -0.702931053088224 -1.84458333333333 -0.78375 -1.56625 -0.544583333333333 -0.926666666666667 0.22
-1.51277392720565 -1.17461130198868 -1.10975851502086 -0.51125 -1.45041666666667 -1.23291666666667 -0.544583333333333 -0.26 0.553333333333333
0.3353071219077 0.29300066087421 0.287578770195329 -0.51125 -0.117083333333333 -0.232916666666667 -0.21125 0.0733333333333333 -0.446666666666667
-0.553753421028649 -0.808653665631881 -0.223250569341674 -0.177916666666667 1.21625 1.10041666666667 -0.544583333333333 -0.593333333333333 -0.446666666666667
-1.36123656852835 -1.14411731672009 -1.10907546835259 0.48875 0.549583333333334 -0.232916666666667 1.12208333333333 1.40666666666667 1.05333333333333
1.63714074569807 0.738357297526937 1.19136470518142 0.822083333333333 1.21625 1.43375 1.45541666666667 1.07333333333333 0.886666666666667
1.3697894244465 2.0664126799763 1.84330600884484 0.822083333333333 1.21625 1.43375 1.45541666666667 1.40666666666667 1.22
-1.01574801347575 -0.79542160310603 -1.22100943256309 0.822083333333333 0.882916666666667 0.767083333333333 0.78875 0.74 0.886666666666667
0.98697329652546 1.50172081240103 0.846761960167663 0.48875 0.882916666666667 0.43375 0.455416666666667 0.406666666666667 0.553333333333333
0.687895334357655 0.537982515810048 0.408967365065317 0.48875 0.21625 0.43375 0.122083333333333 0.406666666666667 0.22
1.71504605589445 1.03061154349948 0.613473841402757 0.155416666666667 0.549583333333334 1.10041666666667 0.78875 0.406666666666667 1.22
-2.50581582438708 -2.17938453782953 -2.36241755906446 -0.51125 -0.117083333333333 0.100416666666666 -0.21125 -0.926666666666667 0.22
0.612331782669325 1.14872159659253 1.3459444783098 0.48875 0.21625 -0.232916666666667 0.78875 0.406666666666667 0.22
2.52588736016956 1.91749643185298 2.01847533104353 1.15541666666667 1.21625 1.43375 1.45541666666667 1.40666666666667 1.55333333333333
0.3045696213053 0.677042447273375 0.439304581336856 0.822083333333333 1.21625 1.43375 -0.544583333333333 -0.593333333333333 -0.446666666666667
0.209301110207617 0.262792503110069 0.236038073903836 0.155416666666667 0.21625 -0.0662500000000001 0.455416666666667 0.406666666666667 0.22
-0.459999227849539 -0.290681699670402 -0.547365910794449 0.822083333333333 0.882916666666667 1.10041666666667 1.45541666666667 1.07333333333333 1.22
0.224463346860856 0.694403037292068 0.441948962836783 0.48875 0.21625 0.43375 0.455416666666667 0.406666666666667 0.22
-0.827890355712923 -0.692140034867071 -0.759971620935107 -0.51125 0.882916666666667 -0.56625 0.78875 0.406666666666667 0.553333333333333
0.821492108617918 1.13053203582728 1.25770462840836 0.48875 0.882916666666667 0.100416666666666 0.122083333333333 -0.26 -0.113333333333333
-0.982376770863034 -0.90849536610622 -0.873384285384258 0.155416666666667 -0.450416666666666 -0.232916666666667 0.78875 0.406666666666667 0.22
0.775828221960228 0.744620303428409 1.05405481084194 0.822083333333333 0.882916666666667 0.767083333333333 0.455416666666667 0.74 0.553333333333333
